Staff_ID,Department,Role,Shift,Experience_Years,Monthly_Salary
606499,Surgery,Technician,Night,6,56737.13
606500,Pharmacy,Technician,Night,7,166912.85
606501,Diagnostics,Assistant,Evening,12,99402.63
606502,Emergency,Pharmacist,Morning,19,160124.47
606503,Nursing,Manager,Evening,2,132345.11
606504,Diagnostics,Coordinator,Morning,13,32327.8
606505,Administration,Assistant,Morning,27,131899.77
606506,Diagnostics,Nurse,Morning,15,123236.22
606507,Diagnostics,Coordinator,Morning,14,90523.14
606508,Diagnostics,Nurse,Morning,14,136647.21
606509,Diagnostics,Technician,Evening,7,139163.61
606510,Pharmacy,Pharmacist,Night,11,37623.16
606511,Emergency,Manager,Morning,23,143881.4
606512,Emergency,Pharmacist,Night,16,118391.73
606513,Pharmacy,Technician,Morning,16,170853.24
606514,Pharmacy,Pharmacist,Night,23,149512.63
606515,Surgery,Nurse,Night,0,145246.84
606516,Diagnostics,Coordinator,Night,3,116552.85
606517,Nursing,Pharmacist,Morning,12,121267.56
606518,Nursing,Assistant,Night,29,155917.84
606519,Administration,Manager,Night,2,99011.67
606520,Nursing,Pharmacist,Evening,11,29425.38
606521,Pharmacy,Manager,Night,9,140545.3
606522,Diagnostics,Technician,Night,11,94416.61
606523,Surgery,Assistant,Night,27,38788.05
606524,Emergency,Coordinator,Night,11,128214.84
606525,Nursing,Technician,Evening,10,40282.02
606526,Diagnostics,Pharmacist,Night,18,103357.45
606527,Nursing,Coordinator,Night,23,112575.36
606528,Administration,Nurse,Evening,25,77956.16
606529,Nursing,Technician,Evening,25,33710.87
606530,Emergency,Pharmacist,Night,22,103509.91
606531,Administration,Coordinator,Morning,6,144161.2
606532,Surgery,Manager,Morning,27,126023.63
606533,Emergency,Technician,Evening,23,53877.13
606534,Nursing,Nurse,Night,20,49965.53
606535,Nursing,Nurse,Evening,22,28546.07
606536,Administration,Manager,Evening,16,108432.89
606537,Surgery,Nurse,Night,10,153254.74
606538,Nursing,Coordinator,Evening,22,64568.46
606539,Diagnostics,Assistant,Evening,12,46712.8
606540,Diagnostics,Coordinator,Morning,7,30786.57
606541,Surgery,Coordinator,Night,3,27717.05
606542,Pharmacy,Nurse,Night,21,61424.94
606543,Administration,Nurse,Morning,28,99860.13
606544,Nursing,Assistant,Night,9,161679.14
606545,Diagnostics,Manager,Evening,9,28518.9
606546,Diagnostics,Pharmacist,Night,9,59027.38
606547,Pharmacy,Nurse,Night,17,122129.23
606548,Administration,Pharmacist,Morning,6,40151.01
606549,Nursing,Manager,Morning,1,59116.83
606550,Surgery,Technician,Evening,8,35949.31
606551,Pharmacy,Coordinator,Evening,8,104817.72
606552,Surgery,Manager,Night,14,96653.39
606553,Administration,Assistant,Evening,7,131092.6
606554,Nursing,Pharmacist,Night,14,85515.39
606555,Diagnostics,Coordinator,Morning,26,155719.57
606556,Administration,Technician,Night,14,113615.35
606557,Surgery,Nurse,Night,27,52976.31
606558,Emergency,Assistant,Morning,14,138251.02
606559,Emergency,Assistant,Night,22,113488.28
606560,Surgery,Manager,Morning,2,60178.48
606561,Pharmacy,Pharmacist,Evening,16,28459.17
606562,Pharmacy,Nurse,Evening,1,100009.28
606563,Administration,Nurse,Evening,19,74122.3
606564,Emergency,Pharmacist,Evening,28,123513.35
606565,Diagnostics,Pharmacist,Evening,12,89281.09
606566,Pharmacy,Pharmacist,Night,3,81201.5
606567,Administration,Assistant,Evening,20,123244.66
606568,Pharmacy,Nurse,Evening,19,121388.24
606569,Nursing,Pharmacist,Evening,5,42501.68
606570,Diagnostics,Manager,Night,6,94486.94
606571,Emergency,Assistant,Morning,25,134272.12
606572,Diagnostics,Manager,Morning,5,55324.22
606573,Emergency,Assistant,Evening,27,119939.22
606574,Administration,Nurse,Evening,30,176730
606575,Nursing,Technician,Evening,9,154063.74
606576,Emergency,Technician,Night,13,89010.24
606577,Pharmacy,Coordinator,Evening,24,64076.41
606578,Nursing,Technician,Evening,27,53853.92
606579,Emergency,Nurse,Night,18,118849.17
606580,Emergency,Coordinator,Evening,3,87071.12
606581,Emergency,Manager,Night,16,83660.49
606582,Diagnostics,Manager,Morning,23,76326.37
606583,Nursing,Pharmacist,Evening,29,71612.74
606584,Administration,Coordinator,Night,23,92389.71
606585,Nursing,Assistant,Evening,30,111536.23
606586,Nursing,Nurse,Evening,1,31839.17
606587,Diagnostics,Pharmacist,Night,15,65184.59
606588,Administration,Technician,Morning,3,127538.99
606589,Diagnostics,Pharmacist,Night,30,105963.37
606590,Surgery,Manager,Night,0,41443.58
606591,Surgery,Technician,Night,13,176237.82
606592,Emergency,Technician,Morning,26,141933.33
606593,Pharmacy,Assistant,Morning,27,52655.04
606594,Diagnostics,Technician,Evening,3,66503.02
606595,Diagnostics,Assistant,Night,2,106761.82
606596,Surgery,Manager,Night,28,86079.03
606597,Diagnostics,Technician,Evening,18,30951.57
606598,Emergency,Technician,Evening,24,118471.98
606599,Nursing,Manager,Night,30,73193.48
606600,Pharmacy,Coordinator,Night,0,26045.48
606601,Diagnostics,Nurse,Evening,16,136297.44
606602,Pharmacy,Manager,Night,29,30687.93
606603,Administration,Coordinator,Night,30,121389.67
606604,Pharmacy,Pharmacist,Night,29,114279.04
606605,Pharmacy,Technician,Evening,13,33283.64
606606,Administration,Manager,Evening,5,45332.53
606607,Diagnostics,Technician,Evening,19,57642.35
606608,Diagnostics,Coordinator,Morning,4,67912.64
606609,Pharmacy,Technician,Evening,26,69270.64
606610,Emergency,Nurse,Morning,1,75478.52
606611,Emergency,Assistant,Morning,1,70501.84
606612,Emergency,Nurse,Night,18,46333.47
606613,Emergency,Assistant,Evening,22,80023.4
606614,Surgery,Coordinator,Morning,28,162705.62
606615,Nursing,Technician,Morning,2,130654.5
606616,Surgery,Assistant,Morning,19,168195.42
606617,Emergency,Assistant,Evening,21,75187.31
606618,Administration,Nurse,Morning,27,76140.73
606619,Surgery,Technician,Morning,28,80892.68
606620,Nursing,Manager,Evening,3,176483.95
606621,Nursing,Coordinator,Night,3,125653.11
606622,Administration,Manager,Morning,1,136371.88
606623,Surgery,Manager,Morning,20,41436.17
606624,Administration,Nurse,Night,4,175247.72
606625,Pharmacy,Nurse,Evening,15,100473.79
606626,Surgery,Technician,Night,28,170731.75
606627,Emergency,Nurse,Morning,22,73236.77
606628,Pharmacy,Nurse,Morning,16,137205.13
606629,Nursing,Pharmacist,Morning,3,84961.03
606630,Pharmacy,Manager,Evening,12,117174.09
606631,Pharmacy,Technician,Evening,27,132222.45
606632,Diagnostics,Assistant,Morning,4,78957.05
606633,Surgery,Pharmacist,Evening,12,108696.27
606634,Surgery,Assistant,Evening,28,123088.45
606635,Surgery,Assistant,Morning,24,44918.76
606636,Surgery,Technician,Evening,15,104082.1
606637,Administration,Manager,Evening,11,81079.69
606638,Diagnostics,Pharmacist,Evening,9,101828.22
606639,Pharmacy,Technician,Evening,13,166923.8
606640,Pharmacy,Coordinator,Morning,28,140099.43
606641,Administration,Manager,Morning,8,48555.52
606642,Nursing,Coordinator,Night,9,158980.08
606643,Diagnostics,Pharmacist,Morning,1,143019
606644,Pharmacy,Nurse,Evening,18,28777.43
606645,Administration,Manager,Evening,26,89638.33
606646,Administration,Assistant,Morning,3,133914.8
606647,Administration,Coordinator,Night,30,145027.67
606648,Surgery,Technician,Morning,28,153789.18
606649,Emergency,Technician,Morning,7,108281
606650,Diagnostics,Nurse,Morning,0,172648.54
606651,Diagnostics,Nurse,Night,30,87296.35
606652,Pharmacy,Pharmacist,Night,10,173194.53
606653,Nursing,Manager,Morning,4,173207.65
606654,Nursing,Pharmacist,Morning,4,150214.26
606655,Administration,Assistant,Night,23,115777.86
606656,Pharmacy,Pharmacist,Night,5,97668.29
606657,Diagnostics,Assistant,Night,28,138107.34
606658,Administration,Assistant,Morning,20,97530.45
606659,Emergency,Pharmacist,Evening,5,178277.73
606660,Diagnostics,Assistant,Evening,11,162998.68
606661,Diagnostics,Manager,Night,6,93053.05
606662,Administration,Manager,Evening,19,47580.87
606663,Pharmacy,Nurse,Morning,26,38047.07
606664,Diagnostics,Technician,Morning,13,156038.47
606665,Emergency,Coordinator,Night,5,163123.31
606666,Pharmacy,Assistant,Morning,10,45652.68
606667,Surgery,Technician,Morning,26,107547.4
606668,Surgery,Assistant,Evening,28,141688.17
606669,Diagnostics,Assistant,Morning,17,56878.13
606670,Surgery,Assistant,Morning,2,98340.22
606671,Administration,Manager,Evening,11,134760.36
606672,Diagnostics,Nurse,Night,23,58934.85
606673,Diagnostics,Pharmacist,Morning,2,63068.53
606674,Diagnostics,Coordinator,Evening,3,74645.29
606675,Emergency,Manager,Morning,24,144334.75
606676,Surgery,Nurse,Night,28,163745.71
606677,Diagnostics,Pharmacist,Morning,2,145169.41
606678,Emergency,Nurse,Night,25,80261.23
606679,Administration,Assistant,Evening,27,131160.73
606680,Emergency,Pharmacist,Night,21,84526.64
606681,Nursing,Pharmacist,Evening,14,52572.25
606682,Emergency,Coordinator,Night,10,115699.35
606683,Nursing,Pharmacist,Evening,28,36475.07
606684,Emergency,Technician,Evening,23,47398.19
606685,Surgery,Manager,Evening,10,104995.11
606686,Pharmacy,Technician,Night,6,123719.09
606687,Pharmacy,Technician,Night,6,134482.38
606688,Nursing,Technician,Night,29,69913.59
606689,Administration,Assistant,Evening,9,147648.19
606690,Surgery,Technician,Evening,30,131889.19
606691,Administration,Assistant,Morning,21,66351.75
606692,Administration,Technician,Night,11,44535.33
606693,Diagnostics,Manager,Night,25,107274.85
606694,Administration,Technician,Night,6,147796.54
606695,Surgery,Pharmacist,Morning,14,91451.95
606696,Administration,Manager,Night,15,150248.54
606697,Nursing,Coordinator,Evening,2,153100.7
606698,Pharmacy,Manager,Evening,4,87250.07
606699,Emergency,Technician,Evening,18,165602.24
606700,Emergency,Technician,Evening,15,48647.56
606701,Administration,Technician,Morning,14,26514.67
606702,Emergency,Technician,Morning,0,134642.59
606703,Surgery,Manager,Night,29,158980.58
606704,Nursing,Technician,Morning,14,109727.6
606705,Diagnostics,Pharmacist,Night,27,117621.83
606706,Pharmacy,Assistant,Evening,7,178154.48
606707,Pharmacy,Pharmacist,Evening,22,107571.25
606708,Pharmacy,Coordinator,Evening,20,55020.28
606709,Administration,Assistant,Morning,4,96268.21
606710,Diagnostics,Assistant,Night,16,72377.66
606711,Surgery,Manager,Evening,28,35725.91
606712,Emergency,Nurse,Morning,25,119462.47
606713,Nursing,Manager,Evening,18,177033.08
606714,Surgery,Nurse,Evening,15,77667.12
606715,Pharmacy,Nurse,Night,21,59474.58
606716,Nursing,Assistant,Night,23,70642.18
606717,Pharmacy,Technician,Night,12,146323.34
606718,Pharmacy,Technician,Night,8,118143.45
606719,Pharmacy,Pharmacist,Evening,27,72914.15
606720,Nursing,Nurse,Morning,4,40532.36
606721,Emergency,Technician,Evening,5,123931.63
606722,Pharmacy,Coordinator,Evening,23,79519.09
606723,Diagnostics,Technician,Morning,10,27924.65
606724,Administration,Technician,Night,20,169196.98
606725,Administration,Manager,Evening,17,114262.4
606726,Administration,Pharmacist,Morning,5,174245.11
606727,Emergency,Manager,Night,27,37455.89
606728,Surgery,Nurse,Morning,8,85967.12
606729,Administration,Technician,Evening,1,88991.11
606730,Surgery,Coordinator,Morning,13,32925.82
606731,Surgery,Technician,Morning,5,151723.31
606732,Diagnostics,Coordinator,Morning,19,27259.14
606733,Surgery,Assistant,Night,21,78679.41
606734,Nursing,Pharmacist,Morning,21,169592.37
606735,Surgery,Pharmacist,Night,14,77208.18
606736,Nursing,Technician,Morning,28,59086.3
606737,Administration,Technician,Night,20,149781.47
606738,Administration,Nurse,Night,17,41973.57
606739,Nursing,Pharmacist,Morning,12,87430.79
606740,Nursing,Coordinator,Night,30,107166.67
606741,Diagnostics,Assistant,Evening,1,126053.45
606742,Surgery,Technician,Morning,25,89251.93
606743,Administration,Coordinator,Morning,10,146239.5
606744,Pharmacy,Coordinator,Night,14,135425.55
606745,Administration,Nurse,Evening,26,151716.51
606746,Emergency,Pharmacist,Morning,12,44081.49
606747,Diagnostics,Assistant,Morning,11,61304.95
606748,Administration,Nurse,Morning,28,176972.49
606749,Pharmacy,Nurse,Morning,28,91715.32
606750,Surgery,Manager,Morning,11,90214.3
606751,Pharmacy,Technician,Morning,22,114569.14
606752,Pharmacy,Manager,Morning,4,51582.25
606753,Pharmacy,Pharmacist,Night,1,72211.89
606754,Administration,Technician,Morning,7,179061.12
606755,Surgery,Manager,Night,25,172974.55
606756,Emergency,Pharmacist,Night,6,48931.33
606757,Nursing,Nurse,Evening,17,131701.23
606758,Pharmacy,Pharmacist,Evening,17,122543.76
606759,Nursing,Coordinator,Night,20,82595.35
606760,Emergency,Technician,Evening,16,124788.94
606761,Diagnostics,Pharmacist,Night,14,44009.71
606762,Nursing,Coordinator,Night,15,38641.76
606763,Emergency,Coordinator,Night,7,159495.24
606764,Emergency,Technician,Night,3,107654.92
606765,Nursing,Manager,Night,22,119688.43
606766,Diagnostics,Nurse,Night,7,98751.4
606767,Surgery,Coordinator,Morning,14,54203.57
606768,Pharmacy,Technician,Evening,8,126417.41
606769,Pharmacy,Pharmacist,Evening,2,114651.15
606770,Pharmacy,Pharmacist,Night,27,66614.79
606771,Pharmacy,Pharmacist,Night,19,78183.96
606772,Surgery,Assistant,Morning,14,64627.38
606773,Surgery,Pharmacist,Morning,0,170798.93
606774,Pharmacy,Pharmacist,Morning,27,118480.56
606775,Surgery,Pharmacist,Evening,0,37155.23
606776,Surgery,Coordinator,Evening,12,48451.91
606777,Pharmacy,Pharmacist,Morning,1,70701.32
606778,Administration,Coordinator,Night,2,88166.45
606779,Nursing,Technician,Evening,4,128739.36
606780,Nursing,Nurse,Morning,5,165479.06
606781,Diagnostics,Pharmacist,Evening,27,42743.86
606782,Administration,Coordinator,Night,2,107409.79
606783,Nursing,Assistant,Evening,12,64338.51
606784,Diagnostics,Pharmacist,Morning,28,108553.87
606785,Emergency,Coordinator,Night,10,120490.75
606786,Administration,Coordinator,Night,13,163632.55
606787,Diagnostics,Assistant,Morning,14,71151.05
606788,Pharmacy,Coordinator,Morning,13,25522.8
606789,Nursing,Coordinator,Morning,19,161988.89
606790,Emergency,Assistant,Evening,26,103146.45
606791,Diagnostics,Assistant,Evening,8,107174.79
606792,Pharmacy,Nurse,Evening,20,121732.17
606793,Nursing,Nurse,Morning,24,179904.58
606794,Surgery,Technician,Night,8,123152.08
606795,Administration,Coordinator,Night,22,140723.89
606796,Pharmacy,Nurse,Night,6,25714.22
606797,Surgery,Assistant,Morning,8,32080.68
606798,Surgery,Assistant,Morning,30,29076.9
606799,Nursing,Coordinator,Evening,6,164522.03
606800,Nursing,Pharmacist,Night,12,126168.75
606801,Surgery,Pharmacist,Evening,8,176769.71
606802,Emergency,Manager,Morning,28,30542.44
606803,Pharmacy,Manager,Evening,12,158600.88
606804,Pharmacy,Nurse,Night,5,135628.13
606805,Surgery,Nurse,Morning,7,65108.94
606806,Pharmacy,Nurse,Morning,29,140943.35
606807,Surgery,Manager,Morning,26,43657.74
606808,Diagnostics,Technician,Evening,12,148020.37
606809,Diagnostics,Assistant,Evening,8,132840.76
606810,Surgery,Pharmacist,Night,3,72804.14
606811,Administration,Nurse,Evening,11,132527.77
606812,Diagnostics,Pharmacist,Morning,23,152425.27
606813,Surgery,Coordinator,Night,20,113307.97
606814,Pharmacy,Manager,Night,12,62749.17
606815,Emergency,Pharmacist,Morning,15,174567.31
606816,Emergency,Coordinator,Night,24,46050.49
606817,Administration,Manager,Night,17,126257.31
606818,Administration,Manager,Morning,17,178144.06
606819,Administration,Technician,Night,24,150235.42
606820,Diagnostics,Manager,Night,11,113632.89
606821,Pharmacy,Assistant,Night,11,56243.04
606822,Surgery,Technician,Morning,5,149572.31
606823,Administration,Assistant,Morning,13,61714.95
606824,Surgery,Coordinator,Night,16,142304.29
606825,Pharmacy,Technician,Morning,12,169733.55
606826,Surgery,Technician,Night,8,140245.18
606827,Pharmacy,Pharmacist,Evening,20,85391.09
606828,Diagnostics,Assistant,Evening,27,123159.89
606829,Emergency,Assistant,Evening,21,30709.56
606830,Diagnostics,Coordinator,Night,20,27591.91
606831,Nursing,Manager,Evening,24,108572.06
606832,Nursing,Assistant,Night,26,82088.22
606833,Diagnostics,Assistant,Morning,24,70342
606834,Emergency,Manager,Night,4,82653.23
606835,Surgery,Pharmacist,Morning,23,50382.88
606836,Surgery,Assistant,Night,20,47172.45
606837,Diagnostics,Pharmacist,Evening,29,37054.59
606838,Diagnostics,Technician,Morning,21,152208.37
606839,Pharmacy,Assistant,Evening,3,74760.97
606840,Diagnostics,Nurse,Night,21,35842.57
606841,Surgery,Manager,Evening,30,95375.08
606842,Nursing,Manager,Morning,6,140292.47
606843,Nursing,Assistant,Evening,17,170361.87
606844,Emergency,Coordinator,Night,24,156884.51
606845,Administration,Technician,Evening,20,137025.5
606846,Diagnostics,Manager,Evening,0,55802.35
606847,Administration,Coordinator,Morning,2,51622.89
606848,Administration,Technician,Morning,16,114830.03
606849,Diagnostics,Manager,Morning,7,174607.51
606850,Pharmacy,Technician,Morning,13,106272.65
606851,Administration,Technician,Morning,25,52501.92
606852,Pharmacy,Assistant,Morning,30,51974.42
606853,Emergency,Assistant,Evening,16,148831.02
606854,Diagnostics,Coordinator,Night,3,172234.49
606855,Emergency,Coordinator,Evening,30,149568.7
606856,Pharmacy,Nurse,Morning,12,123236.97
606857,Emergency,Assistant,Morning,3,36970.36
606858,Pharmacy,Manager,Morning,23,103188.31
606859,Pharmacy,Assistant,Evening,2,174072.76
606860,Administration,Assistant,Night,4,32365.53
606861,Administration,Assistant,Night,29,47440.39
606862,Pharmacy,Technician,Night,17,33878.61
606863,Nursing,Technician,Evening,18,142075.88
606864,Emergency,Pharmacist,Night,28,121534.04
606865,Emergency,Nurse,Night,8,177557.51
606866,Surgery,Coordinator,Night,29,82424.03
606867,Pharmacy,Nurse,Morning,0,165754.2
606868,Pharmacy,Coordinator,Evening,24,38677.39
606869,Administration,Pharmacist,Evening,2,103155.6
606870,Nursing,Pharmacist,Night,29,167026.78
606871,Emergency,Technician,Night,2,54217.09
