Doctor_ID,Doctor_Name,Specialty,Department,Experience_Years
113097,Dr_3096,Cardiology,Surgery,16
113098,Dr_3097,ENT,Medicine,24
113099,Dr_3098,Orthopedics,Surgery,30
113100,Dr_3099,Cardiology,Emergency,17
113101,Dr_3100,General Medicine,Surgery,7
113102,Dr_3101,ENT,Diagnostics,31
113103,Dr_3102,Cardiology,Outpatient,17
113104,Dr_3103,Pediatrics,Diagnostics,6
113105,Dr_3104,Dermatology,Medicine,7
113106,Dr_3105,Orthopedics,Surgery,29
113107,Dr_3106,ENT,Emergency,23
113108,Dr_3107,Neurology,Diagnostics,13
113109,Dr_3108,ENT,Medicine,11
113110,Dr_3109,General Medicine,Emergency,22
113111,Dr_3110,ENT,Surgery,22
113112,Dr_3111,ENT,Outpatient,35
113113,Dr_3112,Cardiology,Emergency,5
113114,Dr_3113,Dermatology,Diagnostics,30
113115,Dr_3114,Neurology,Outpatient,23
113116,Dr_3115,Dermatology,Emergency,14
113117,Dr_3116,Orthopedics,Diagnostics,34
113118,Dr_3117,Pediatrics,Medicine,31
113119,Dr_3118,Oncology,Medicine,12
113120,Dr_3119,Oncology,Outpatient,35
113121,Dr_3120,Oncology,Emergency,1
113122,Dr_3121,Cardiology,Diagnostics,11
113123,Dr_3122,Neurology,Surgery,18
113124,Dr_3123,Dermatology,Outpatient,21
113125,Dr_3124,General Medicine,Medicine,35
113126,Dr_3125,ENT,Emergency,35
113127,Dr_3126,Dermatology,Diagnostics,4
113128,Dr_3127,Pediatrics,Surgery,25
113129,Dr_3128,ENT,Medicine,8
113130,Dr_3129,Cardiology,Medicine,1
113131,Dr_3130,ENT,Medicine,15
113132,Dr_3131,Pediatrics,Emergency,24
113133,Dr_3132,Orthopedics,Outpatient,33
113134,Dr_3133,General Medicine,Emergency,35
113135,Dr_3134,ENT,Diagnostics,23
113136,Dr_3135,Neurology,Diagnostics,16
113137,Dr_3136,Neurology,Outpatient,29
113138,Dr_3137,General Medicine,Surgery,13
113139,Dr_3138,Oncology,Emergency,21
113140,Dr_3139,Oncology,Surgery,5
113141,Dr_3140,Neurology,Diagnostics,13
113142,Dr_3141,Cardiology,Emergency,3
113143,Dr_3142,Dermatology,Diagnostics,32
113144,Dr_3143,Neurology,Medicine,18
113145,Dr_3144,ENT,Surgery,29
113146,Dr_3145,ENT,Diagnostics,6
113147,Dr_3146,Neurology,Outpatient,23
113148,Dr_3147,Dermatology,Diagnostics,19
113149,Dr_3148,Oncology,Medicine,23
113150,Dr_3149,Dermatology,Emergency,5
113151,Dr_3150,Neurology,Outpatient,3
113152,Dr_3151,General Medicine,Medicine,17
113153,Dr_3152,Dermatology,Medicine,10
113154,Dr_3153,Oncology,Medicine,6
113155,Dr_3154,Neurology,Medicine,5
113156,Dr_3155,Cardiology,Medicine,11
113157,Dr_3156,General Medicine,Surgery,7
113158,Dr_3157,General Medicine,Medicine,5
113159,Dr_3158,Orthopedics,Outpatient,31
113160,Dr_3159,ENT,Diagnostics,4
113161,Dr_3160,Cardiology,Medicine,7
113162,Dr_3161,Cardiology,Diagnostics,27
113163,Dr_3162,Pediatrics,Surgery,19
113164,Dr_3163,Cardiology,Surgery,34
113165,Dr_3164,Dermatology,Outpatient,18
113166,Dr_3165,Neurology,Outpatient,13
113167,Dr_3166,Cardiology,Emergency,17
113168,Dr_3167,ENT,Medicine,1
113169,Dr_3168,Dermatology,Surgery,3
113170,Dr_3169,Pediatrics,Medicine,12
113171,Dr_3170,Neurology,Surgery,3
113172,Dr_3171,Oncology,Diagnostics,12
113173,Dr_3172,General Medicine,Outpatient,31
113174,Dr_3173,Pediatrics,Outpatient,2
113175,Dr_3174,General Medicine,Emergency,6
113176,Dr_3175,Orthopedics,Medicine,10
113177,Dr_3176,Oncology,Emergency,32
113178,Dr_3177,Neurology,Diagnostics,26
113179,Dr_3178,Pediatrics,Diagnostics,27
113180,Dr_3179,General Medicine,Outpatient,18
113181,Dr_3180,Dermatology,Medicine,1
113182,Dr_3181,Oncology,Outpatient,24
113183,Dr_3182,General Medicine,Medicine,3
113184,Dr_3183,Dermatology,Medicine,16
113185,Dr_3184,Pediatrics,Diagnostics,8
113186,Dr_3185,Dermatology,Medicine,31
113187,Dr_3186,Cardiology,Emergency,16
113188,Dr_3187,General Medicine,Diagnostics,16
113189,Dr_3188,Cardiology,Outpatient,24
113190,Dr_3189,General Medicine,Outpatient,26
113191,Dr_3190,Pediatrics,Outpatient,21
113192,Dr_3191,Neurology,Emergency,5
113193,Dr_3192,Pediatrics,Outpatient,19
113194,Dr_3193,Neurology,Surgery,33
113195,Dr_3194,Cardiology,Medicine,13
113196,Dr_3195,Dermatology,Medicine,34
113197,Dr_3196,General Medicine,Outpatient,27
113198,Dr_3197,Oncology,Surgery,4
113199,Dr_3198,Neurology,Diagnostics,10
113200,Dr_3199,Cardiology,Surgery,25
113201,Dr_3200,Dermatology,Surgery,20
113202,Dr_3201,Oncology,Emergency,19
113203,Dr_3202,ENT,Diagnostics,25
113204,Dr_3203,Dermatology,Emergency,10
113205,Dr_3204,Cardiology,Diagnostics,23
113206,Dr_3205,Pediatrics,Emergency,11
113207,Dr_3206,ENT,Diagnostics,6
113208,Dr_3207,Oncology,Outpatient,10
113209,Dr_3208,General Medicine,Emergency,8
113210,Dr_3209,Pediatrics,Emergency,19
113211,Dr_3210,Pediatrics,Medicine,8
113212,Dr_3211,Neurology,Emergency,2
113213,Dr_3212,Pediatrics,Surgery,9
113214,Dr_3213,Orthopedics,Emergency,32
113215,Dr_3214,Dermatology,Surgery,7
113216,Dr_3215,Dermatology,Outpatient,15
113217,Dr_3216,Dermatology,Surgery,11
113218,Dr_3217,Dermatology,Surgery,32
113219,Dr_3218,Orthopedics,Emergency,24
113220,Dr_3219,Cardiology,Outpatient,30
113221,Dr_3220,Cardiology,Surgery,26
113222,Dr_3221,Neurology,Diagnostics,12
113223,Dr_3222,Orthopedics,Outpatient,6
113224,Dr_3223,ENT,Surgery,8
113225,Dr_3224,Dermatology,Outpatient,26
113226,Dr_3225,Pediatrics,Outpatient,21
113227,Dr_3226,General Medicine,Medicine,7
113228,Dr_3227,General Medicine,Surgery,1
113229,Dr_3228,Oncology,Outpatient,35
113230,Dr_3229,Orthopedics,Surgery,25
113231,Dr_3230,Dermatology,Outpatient,26
113232,Dr_3231,Oncology,Medicine,10
113233,Dr_3232,Dermatology,Diagnostics,33
113234,Dr_3233,Orthopedics,Outpatient,25
113235,Dr_3234,Orthopedics,Surgery,7
113236,Dr_3235,Oncology,Outpatient,24
113237,Dr_3236,Neurology,Outpatient,20
113238,Dr_3237,ENT,Surgery,19
113239,Dr_3238,ENT,Medicine,31
113240,Dr_3239,Pediatrics,Diagnostics,16
113241,Dr_3240,ENT,Emergency,33
113242,Dr_3241,ENT,Outpatient,1
113243,Dr_3242,Oncology,Outpatient,10
113244,Dr_3243,Orthopedics,Surgery,32
113245,Dr_3244,Cardiology,Outpatient,18
113246,Dr_3245,Pediatrics,Medicine,1
113247,Dr_3246,Cardiology,Surgery,3
113248,Dr_3247,ENT,Outpatient,22
113249,Dr_3248,Dermatology,Surgery,1
113250,Dr_3249,ENT,Surgery,12
113251,Dr_3250,Oncology,Emergency,21
113252,Dr_3251,General Medicine,Outpatient,35
113253,Dr_3252,Orthopedics,Outpatient,5
113254,Dr_3253,ENT,Diagnostics,12
113255,Dr_3254,Cardiology,Outpatient,12
113256,Dr_3255,Neurology,Medicine,16
113257,Dr_3256,Pediatrics,Outpatient,19
113258,Dr_3257,Cardiology,Medicine,9
113259,Dr_3258,ENT,Emergency,2
113260,Dr_3259,Pediatrics,Surgery,25
113261,Dr_3260,Dermatology,Surgery,25
113262,Dr_3261,ENT,Medicine,35
113263,Dr_3262,ENT,Emergency,23
113264,Dr_3263,Oncology,Emergency,1
113265,Dr_3264,Oncology,Diagnostics,1
113266,Dr_3265,Dermatology,Surgery,17
113267,Dr_3266,Pediatrics,Diagnostics,14
113268,Dr_3267,ENT,Emergency,20
113269,Dr_3268,ENT,Emergency,25
113270,Dr_3269,Dermatology,Surgery,12
113271,Dr_3270,Oncology,Medicine,19
113272,Dr_3271,Dermatology,Outpatient,20
113273,Dr_3272,Neurology,Medicine,25
113274,Dr_3273,Dermatology,Outpatient,17
113275,Dr_3274,Orthopedics,Emergency,24
113276,Dr_3275,Oncology,Outpatient,15
113277,Dr_3276,ENT,Diagnostics,20
113278,Dr_3277,Cardiology,Medicine,20
113279,Dr_3278,ENT,Medicine,28
113280,Dr_3279,Orthopedics,Diagnostics,24
113281,Dr_3280,Dermatology,Emergency,22
113282,Dr_3281,ENT,Outpatient,32
113283,Dr_3282,General Medicine,Medicine,33
113284,Dr_3283,General Medicine,Outpatient,16
113285,Dr_3284,Neurology,Outpatient,9
113286,Dr_3285,Pediatrics,Emergency,14
113287,Dr_3286,Dermatology,Surgery,26
113288,Dr_3287,Cardiology,Diagnostics,5
113289,Dr_3288,Dermatology,Medicine,26
113290,Dr_3289,Dermatology,Emergency,33
113291,Dr_3290,General Medicine,Surgery,10
113292,Dr_3291,General Medicine,Outpatient,27
113293,Dr_3292,Pediatrics,Medicine,26
113294,Dr_3293,Oncology,Diagnostics,27
113295,Dr_3294,Cardiology,Medicine,17
113296,Dr_3295,Dermatology,Diagnostics,5
113297,Dr_3296,ENT,Diagnostics,19
113298,Dr_3297,ENT,Medicine,9
113299,Dr_3298,Dermatology,Diagnostics,4
113300,Dr_3299,Neurology,Diagnostics,25
113301,Dr_3300,Dermatology,Diagnostics,8
113302,Dr_3301,ENT,Outpatient,22
113303,Dr_3302,Neurology,Emergency,33
113304,Dr_3303,Pediatrics,Emergency,31
113305,Dr_3304,General Medicine,Emergency,15
113306,Dr_3305,ENT,Emergency,31
113307,Dr_3306,Oncology,Emergency,7
113308,Dr_3307,General Medicine,Outpatient,22
113309,Dr_3308,Dermatology,Medicine,27
113310,Dr_3309,Dermatology,Diagnostics,9
113311,Dr_3310,Orthopedics,Diagnostics,12
113312,Dr_3311,Orthopedics,Medicine,31
113313,Dr_3312,General Medicine,Emergency,5
113314,Dr_3313,Orthopedics,Medicine,14
113315,Dr_3314,General Medicine,Medicine,27
113316,Dr_3315,General Medicine,Emergency,32
113317,Dr_3316,Cardiology,Medicine,9
113318,Dr_3317,Oncology,Outpatient,15
113319,Dr_3318,Neurology,Medicine,12
113320,Dr_3319,Oncology,Medicine,27
113321,Dr_3320,Pediatrics,Emergency,11
113322,Dr_3321,Cardiology,Emergency,1
113323,Dr_3322,General Medicine,Surgery,24
113324,Dr_3323,Orthopedics,Diagnostics,19
113325,Dr_3324,Pediatrics,Emergency,9
113326,Dr_3325,Cardiology,Surgery,25
113327,Dr_3326,General Medicine,Outpatient,33
113328,Dr_3327,Cardiology,Medicine,31
113329,Dr_3328,Pediatrics,Surgery,9
113330,Dr_3329,General Medicine,Surgery,20
113331,Dr_3330,General Medicine,Medicine,1
113332,Dr_3331,General Medicine,Outpatient,13
113333,Dr_3332,Neurology,Emergency,26
113334,Dr_3333,Orthopedics,Surgery,18
113335,Dr_3334,ENT,Outpatient,3
113336,Dr_3335,Pediatrics,Outpatient,4
113337,Dr_3336,General Medicine,Medicine,29
113338,Dr_3337,Oncology,Medicine,10
113339,Dr_3338,Oncology,Diagnostics,34
113340,Dr_3339,ENT,Diagnostics,16
113341,Dr_3340,Oncology,Medicine,34
113342,Dr_3341,ENT,Medicine,4
113343,Dr_3342,Oncology,Medicine,30
113344,Dr_3343,Pediatrics,Outpatient,25
113345,Dr_3344,General Medicine,Surgery,2
113346,Dr_3345,Pediatrics,Medicine,11
113347,Dr_3346,Oncology,Emergency,32
113348,Dr_3347,General Medicine,Emergency,20
113349,Dr_3348,General Medicine,Outpatient,24
113350,Dr_3349,Oncology,Surgery,28
113351,Dr_3350,Orthopedics,Diagnostics,31
113352,Dr_3351,Orthopedics,Surgery,16
113353,Dr_3352,Dermatology,Diagnostics,31
113354,Dr_3353,Oncology,Outpatient,9
113355,Dr_3354,Dermatology,Emergency,23
113356,Dr_3355,Dermatology,Diagnostics,22
113357,Dr_3356,Pediatrics,Emergency,29
113358,Dr_3357,Oncology,Outpatient,35
113359,Dr_3358,Neurology,Outpatient,28
113360,Dr_3359,General Medicine,Surgery,23
113361,Dr_3360,Dermatology,Outpatient,1
113362,Dr_3361,Oncology,Medicine,32
113363,Dr_3362,ENT,Surgery,17
113364,Dr_3363,Pediatrics,Surgery,32
113365,Dr_3364,Dermatology,Diagnostics,5
113366,Dr_3365,ENT,Medicine,31
113367,Dr_3366,General Medicine,Medicine,30
113368,Dr_3367,General Medicine,Medicine,6
113369,Dr_3368,ENT,Outpatient,20
113370,Dr_3369,Oncology,Outpatient,4
113371,Dr_3370,General Medicine,Surgery,8
113372,Dr_3371,Dermatology,Medicine,1
113373,Dr_3372,Oncology,Medicine,7
113374,Dr_3373,Neurology,Surgery,28
113375,Dr_3374,Orthopedics,Emergency,5
113376,Dr_3375,Neurology,Diagnostics,26
113377,Dr_3376,ENT,Medicine,17
113378,Dr_3377,Pediatrics,Diagnostics,29
113379,Dr_3378,Pediatrics,Diagnostics,1
113380,Dr_3379,Neurology,Surgery,21
113381,Dr_3380,Orthopedics,Outpatient,10
113382,Dr_3381,Pediatrics,Diagnostics,33
113383,Dr_3382,ENT,Emergency,5
113384,Dr_3383,ENT,Diagnostics,25
113385,Dr_3384,Cardiology,Surgery,13
113386,Dr_3385,Cardiology,Diagnostics,19
113387,Dr_3386,Oncology,Emergency,19
113388,Dr_3387,Neurology,Diagnostics,14
113389,Dr_3388,Orthopedics,Diagnostics,30
113390,Dr_3389,Neurology,Diagnostics,5
113391,Dr_3390,Dermatology,Diagnostics,30
113392,Dr_3391,Pediatrics,Diagnostics,14
113393,Dr_3392,Neurology,Outpatient,24
113394,Dr_3393,Pediatrics,Medicine,9
113395,Dr_3394,Orthopedics,Medicine,30
113396,Dr_3395,ENT,Surgery,17
113397,Dr_3396,Neurology,Surgery,3
113398,Dr_3397,Orthopedics,Emergency,25
113399,Dr_3398,Neurology,Outpatient,30
113400,Dr_3399,Cardiology,Outpatient,28
113401,Dr_3400,ENT,Diagnostics,1
113402,Dr_3401,General Medicine,Surgery,1
113403,Dr_3402,Pediatrics,Surgery,19
113404,Dr_3403,Cardiology,Medicine,16
113405,Dr_3404,ENT,Medicine,4
113406,Dr_3405,Orthopedics,Surgery,23
113407,Dr_3406,Pediatrics,Outpatient,26
113408,Dr_3407,Orthopedics,Diagnostics,30
113409,Dr_3408,Oncology,Emergency,14
113410,Dr_3409,Pediatrics,Surgery,4
113411,Dr_3410,Orthopedics,Diagnostics,5
113412,Dr_3411,Cardiology,Emergency,16
113413,Dr_3412,Oncology,Surgery,18
113414,Dr_3413,Orthopedics,Diagnostics,21
113415,Dr_3414,Pediatrics,Surgery,6
113416,Dr_3415,Oncology,Emergency,27
113417,Dr_3416,ENT,Medicine,25
113418,Dr_3417,ENT,Medicine,3
113419,Dr_3418,Orthopedics,Surgery,14
113420,Dr_3419,General Medicine,Surgery,8
113421,Dr_3420,Pediatrics,Outpatient,15
113422,Dr_3421,Cardiology,Emergency,5
113423,Dr_3422,General Medicine,Surgery,25
113424,Dr_3423,Cardiology,Medicine,9
113425,Dr_3424,Dermatology,Emergency,7
113426,Dr_3425,ENT,Diagnostics,4
113427,Dr_3426,ENT,Emergency,28
113428,Dr_3427,Neurology,Emergency,35
113429,Dr_3428,Neurology,Emergency,29
113430,Dr_3429,Neurology,Medicine,22
113431,Dr_3430,Oncology,Outpatient,25
113432,Dr_3431,Cardiology,Diagnostics,15
113433,Dr_3432,General Medicine,Surgery,5
113434,Dr_3433,Dermatology,Surgery,21
113435,Dr_3434,Orthopedics,Diagnostics,28
113436,Dr_3435,Dermatology,Surgery,31
113437,Dr_3436,Dermatology,Medicine,23
113438,Dr_3437,Neurology,Emergency,33
113439,Dr_3438,ENT,Medicine,23
113440,Dr_3439,Cardiology,Emergency,13
113441,Dr_3440,Pediatrics,Surgery,18
113442,Dr_3441,ENT,Diagnostics,8
113443,Dr_3442,ENT,Medicine,17
113444,Dr_3443,Orthopedics,Medicine,4
113445,Dr_3444,ENT,Medicine,20
113446,Dr_3445,Pediatrics,Outpatient,2
113447,Dr_3446,Neurology,Surgery,32
113448,Dr_3447,General Medicine,Outpatient,22
113449,Dr_3448,Pediatrics,Surgery,13
113450,Dr_3449,ENT,Diagnostics,2
113451,Dr_3450,Neurology,Medicine,7
113452,Dr_3451,Orthopedics,Medicine,10
113453,Dr_3452,Pediatrics,Diagnostics,15
113454,Dr_3453,Cardiology,Emergency,11
113455,Dr_3454,Orthopedics,Medicine,29
113456,Dr_3455,Cardiology,Diagnostics,27
113457,Dr_3456,General Medicine,Diagnostics,14
113458,Dr_3457,ENT,Medicine,22
113459,Dr_3458,Oncology,Medicine,25
113460,Dr_3459,ENT,Diagnostics,12
113461,Dr_3460,ENT,Emergency,17
113462,Dr_3461,Dermatology,Medicine,29
113463,Dr_3462,Neurology,Diagnostics,19
113464,Dr_3463,Neurology,Emergency,15
113465,Dr_3464,Orthopedics,Surgery,34
113466,Dr_3465,Dermatology,Diagnostics,5
113467,Dr_3466,Orthopedics,Diagnostics,32
113468,Dr_3467,Cardiology,Surgery,20
113469,Dr_3468,Dermatology,Emergency,15
113470,Dr_3469,Oncology,Outpatient,13
113471,Dr_3470,Oncology,Surgery,16
113472,Dr_3471,Pediatrics,Surgery,34
113473,Dr_3472,Oncology,Emergency,13
113474,Dr_3473,Pediatrics,Outpatient,34
113475,Dr_3474,Orthopedics,Emergency,26
113476,Dr_3475,Neurology,Diagnostics,18
113477,Dr_3476,Dermatology,Emergency,23
113478,Dr_3477,Cardiology,Diagnostics,30
113479,Dr_3478,Oncology,Medicine,15
113480,Dr_3479,Cardiology,Diagnostics,30
113481,Dr_3480,ENT,Surgery,15
113482,Dr_3481,Orthopedics,Surgery,5
113483,Dr_3482,Cardiology,Outpatient,26
113484,Dr_3483,General Medicine,Diagnostics,35
113485,Dr_3484,Cardiology,Medicine,26
113486,Dr_3485,Cardiology,Emergency,5
113487,Dr_3486,Oncology,Surgery,2
113488,Dr_3487,ENT,Surgery,14
113489,Dr_3488,ENT,Surgery,4
113490,Dr_3489,Cardiology,Surgery,24
113491,Dr_3490,Dermatology,Outpatient,5
113492,Dr_3491,General Medicine,Surgery,4
113493,Dr_3492,Pediatrics,Surgery,19
113494,Dr_3493,Pediatrics,Diagnostics,28
113495,Dr_3494,Dermatology,Surgery,24
113496,Dr_3495,Neurology,Emergency,27
113497,Dr_3496,ENT,Surgery,18
113498,Dr_3497,Neurology,Outpatient,26
113499,Dr_3498,General Medicine,Outpatient,34
113500,Dr_3499,Dermatology,Surgery,22
113501,Dr_3500,Pediatrics,Diagnostics,20
113502,Dr_3501,Oncology,Medicine,31
113503,Dr_3502,Neurology,Surgery,29
113504,Dr_3503,Cardiology,Surgery,23
113505,Dr_3504,Dermatology,Outpatient,5
113506,Dr_3505,Neurology,Outpatient,24
113507,Dr_3506,Oncology,Outpatient,11
113508,Dr_3507,Orthopedics,Outpatient,15
113509,Dr_3508,Orthopedics,Emergency,34
113510,Dr_3509,Orthopedics,Surgery,24
113511,Dr_3510,Oncology,Surgery,3
113512,Dr_3511,ENT,Diagnostics,4
113513,Dr_3512,Orthopedics,Diagnostics,14
113514,Dr_3513,Pediatrics,Outpatient,25
113515,Dr_3514,Dermatology,Surgery,20
113516,Dr_3515,Pediatrics,Surgery,33
113517,Dr_3516,Neurology,Outpatient,35
113518,Dr_3517,ENT,Diagnostics,31
113519,Dr_3518,Neurology,Surgery,17
113520,Dr_3519,Cardiology,Outpatient,18
113521,Dr_3520,Oncology,Emergency,17
113522,Dr_3521,Orthopedics,Diagnostics,28
113523,Dr_3522,ENT,Surgery,13
113524,Dr_3523,Neurology,Outpatient,35
113525,Dr_3524,Cardiology,Emergency,15
113526,Dr_3525,Orthopedics,Outpatient,10
113527,Dr_3526,ENT,Emergency,17
113528,Dr_3527,Neurology,Medicine,10
113529,Dr_3528,Neurology,Emergency,25
113530,Dr_3529,ENT,Diagnostics,11
113531,Dr_3530,Cardiology,Emergency,6
113532,Dr_3531,Oncology,Medicine,27
113533,Dr_3532,Orthopedics,Emergency,9
113534,Dr_3533,Dermatology,Diagnostics,33
113535,Dr_3534,ENT,Medicine,5
113536,Dr_3535,Oncology,Diagnostics,6
113537,Dr_3536,Cardiology,Medicine,33
113538,Dr_3537,Oncology,Emergency,18
113539,Dr_3538,Orthopedics,Medicine,21
113540,Dr_3539,ENT,Surgery,12
113541,Dr_3540,Oncology,Medicine,13
113542,Dr_3541,Pediatrics,Surgery,26
113543,Dr_3542,Oncology,Emergency,10
113544,Dr_3543,Pediatrics,Diagnostics,21
113545,Dr_3544,Dermatology,Outpatient,32
113546,Dr_3545,Oncology,Outpatient,3
113547,Dr_3546,Orthopedics,Outpatient,15
113548,Dr_3547,Oncology,Diagnostics,8
113549,Dr_3548,Cardiology,Medicine,20
113550,Dr_3549,Orthopedics,Outpatient,4
113551,Dr_3550,Pediatrics,Medicine,30
113552,Dr_3551,Oncology,Outpatient,2
113553,Dr_3552,ENT,Emergency,20
113554,Dr_3553,Oncology,Outpatient,8
113555,Dr_3554,Cardiology,Surgery,12
113556,Dr_3555,Neurology,Emergency,24
113557,Dr_3556,General Medicine,Emergency,18
113558,Dr_3557,ENT,Emergency,20
113559,Dr_3558,Orthopedics,Diagnostics,17
113560,Dr_3559,ENT,Medicine,33
113561,Dr_3560,General Medicine,Diagnostics,17
113562,Dr_3561,Neurology,Diagnostics,24
113563,Dr_3562,Pediatrics,Emergency,34
113564,Dr_3563,Pediatrics,Emergency,22
113565,Dr_3564,Neurology,Surgery,1
113566,Dr_3565,Dermatology,Surgery,1
113567,Dr_3566,Neurology,Diagnostics,26
113568,Dr_3567,Orthopedics,Medicine,11
113569,Dr_3568,ENT,Surgery,2
113570,Dr_3569,Orthopedics,Emergency,31
113571,Dr_3570,Pediatrics,Surgery,35
113572,Dr_3571,ENT,Surgery,31
113573,Dr_3572,Pediatrics,Medicine,11
113574,Dr_3573,Pediatrics,Outpatient,32
113575,Dr_3574,Cardiology,Emergency,3
113576,Dr_3575,Dermatology,Surgery,6
113577,Dr_3576,ENT,Medicine,19
113578,Dr_3577,Orthopedics,Outpatient,20
113579,Dr_3578,ENT,Emergency,25
113580,Dr_3579,Neurology,Medicine,15
113581,Dr_3580,General Medicine,Emergency,5
113582,Dr_3581,Dermatology,Medicine,12
113583,Dr_3582,General Medicine,Medicine,3
113584,Dr_3583,Orthopedics,Outpatient,32
113585,Dr_3584,Neurology,Medicine,5
113586,Dr_3585,Oncology,Surgery,4
113587,Dr_3586,ENT,Surgery,25
113588,Dr_3587,General Medicine,Diagnostics,16
113589,Dr_3588,Dermatology,Emergency,31
113590,Dr_3589,Oncology,Medicine,16
113591,Dr_3590,ENT,Medicine,5
113592,Dr_3591,Orthopedics,Emergency,6
113593,Dr_3592,Orthopedics,Diagnostics,11
113594,Dr_3593,ENT,Diagnostics,6
113595,Dr_3594,Orthopedics,Medicine,32
113596,Dr_3595,Oncology,Outpatient,9
113597,Dr_3596,Dermatology,Medicine,11
113598,Dr_3597,ENT,Emergency,6
113599,Dr_3598,Pediatrics,Medicine,5
113600,Dr_3599,Pediatrics,Emergency,32
113601,Dr_3600,Dermatology,Emergency,35
113602,Dr_3601,Oncology,Outpatient,13
113603,Dr_3602,General Medicine,Outpatient,26
113604,Dr_3603,Neurology,Medicine,6
113605,Dr_3604,ENT,Medicine,11
113606,Dr_3605,ENT,Emergency,24
113607,Dr_3606,General Medicine,Emergency,24
113608,Dr_3607,ENT,Medicine,10
113609,Dr_3608,Pediatrics,Medicine,17
113610,Dr_3609,Neurology,Surgery,2
113611,Dr_3610,General Medicine,Diagnostics,10
113612,Dr_3611,Neurology,Emergency,27
113613,Dr_3612,Oncology,Surgery,26
113614,Dr_3613,Pediatrics,Emergency,2
113615,Dr_3614,Orthopedics,Emergency,31
113616,Dr_3615,Dermatology,Outpatient,2
113617,Dr_3616,Cardiology,Outpatient,26
113618,Dr_3617,General Medicine,Outpatient,23
113619,Dr_3618,General Medicine,Surgery,12
113620,Dr_3619,Neurology,Diagnostics,15
113621,Dr_3620,Orthopedics,Diagnostics,10
113622,Dr_3621,Pediatrics,Outpatient,29
113623,Dr_3622,Oncology,Diagnostics,23
113624,Dr_3623,Orthopedics,Medicine,34
113625,Dr_3624,General Medicine,Diagnostics,21
113626,Dr_3625,Dermatology,Medicine,31
113627,Dr_3626,Neurology,Outpatient,5
113628,Dr_3627,ENT,Diagnostics,1
113629,Dr_3628,Pediatrics,Emergency,22
113630,Dr_3629,General Medicine,Surgery,23
113631,Dr_3630,Oncology,Outpatient,32
113632,Dr_3631,Pediatrics,Diagnostics,9
113633,Dr_3632,Oncology,Diagnostics,16
113634,Dr_3633,ENT,Medicine,22
113635,Dr_3634,Cardiology,Medicine,23
113636,Dr_3635,General Medicine,Emergency,33
113637,Dr_3636,ENT,Surgery,5
113638,Dr_3637,ENT,Emergency,33
113639,Dr_3638,Pediatrics,Outpatient,25
113640,Dr_3639,Oncology,Medicine,29
113641,Dr_3640,Pediatrics,Surgery,31
113642,Dr_3641,Cardiology,Outpatient,4
113643,Dr_3642,Pediatrics,Diagnostics,9
